db.id,form.id,lex.id,colex.id,lc.id,concepticon.id,subentry,aux,opt,excl,orthographic,phonemic,gloss,ipa,def.ru,def.en,cx1,cx1.ru,cx1.en,cx2,cx2.ru,cx2.en,cx3,cx3.ru,cx3.en,gender,notes,lang
3187,1353,700,,700,,ipfv,aux,,,буттарай,b-utː-araj,CL3-R(tear).IPFV-INF,,,,,,,,,,,,,,,itsari
3188,1354,700,,700,,aor,aux,,,берттиб,b-ertː-ib,CL3-R(tear).PFV-AOR,,,,,,,,,,,,,,,itsari
3189,1355,701,700,701,,pfv,,,,берттуй,b-ertː-uj,CL3-R(tear).PFV-INF,,,,,,,,,,,,,,,itsari
3190,1356,701,700,701,,ipfv,aux,,,буттуй,b-utː-uj,CL3-R(tear).IPFV-INF,,,,,,,,,,,,,,,itsari
3191,1357,701,700,701,,aor,aux,,,берттиб,b-ertː-ib,CL3-R(tear).PFV-AOR,,,,,,,,,,,,,,,itsari
3192,1358,702,,702,,pfv,,,,каберттуй,ka-b-ertː-uj,PV-CL3-R(cut).PFV-INF,,,,,,,,,,,,,,,itsari
3193,1359,702,,702,,ipfv,aux,,,кабуттуй,ka-b-utː-uj,PV-CL3-R(cut).IPFV-INF,,,,,,,,,,,,,,,itsari
3194,1360,703,,703,,pfv,,,,баркквберттарай,barkːʷ-b-ertː-araj,R(IDEOPH)-CL3-R(LV.tear).PFV-INF,,,,,,,,,,,,,,,itsari
3195,1361,703,,703,,ipfv,aux,,,баркквбуттарай,barkːʷ-b-utː-araj,R(IDEOPH)-CL3-R(LV.tear).IPFV-INF,,,,,,,,,,,,,,,itsari
3196,1362,704,,704,,pfv,,,,чиргьаберттуй,čir-ha-b-ertː-uj,PV-PV-CL3-R(tear).PFV-INF,,,,,,,,,,,,,,,itsari
3197,1363,704,,704,,ipfv,aux,,,чиргьабуттуй,čir-ha-b-utː-uj,PV-PV-CL3-R(tear).IPFV-INF,,,,,,,,,,,,,,,itsari
3198,1364,705,,705,,pfv,,,,ссуркбаркьуй,sːurk-b-arqʼ-uj,R(IDEOPH)-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,,itsari
3199,1365,705,,705,,ipfv,aux,,,ссуркбиркьуй,sːurk-b-irqʼ-uj,R(IDEOPH)-CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3200,1366,706,,706,,pfv,,,,хъямш баркьуй,qaˁmš b-arqʼ-uj,R(IDEOPH) CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,,itsari
3201,1367,706,,706,,ipfv,aux,,,хъямш биркьуй,qaˁmš b-irqʼ-uj,R(IDEOPH) CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3202,1368,707,,707,,pfv,,,,?,,,,,,,,,,,,,,,,,itsari
3203,1369,707,,707,,ipfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3204,1370,708,,708,,pfv,,,,битӀакӀуй,bitʼ-akʼ-uj,R(ST)-R(LV).PFV-INF,,,,,,,,,,,,,,,itsari
3205,1371,708,,708,,ipfv,aux,,,битӀикӀуй,bitʼ-ikʼ-uj,R(ST)-R(LV).IPFV-INF,,,,,,,,,,,,,,,itsari
3206,1372,709,,709,,pfv,,,,хъусбяхъуй,qus-b-aˁq-uˁj,R(ST)-CL3-R(hit.LV).PFV-INF,,,,,,,,,,,,,,,itsari
3207,1373,709,,709,,ipfv,aux,,,хъусбёрхъёй,qus-b-uˁrq-uˁj,R(ST)-CL3-R(hit.LV).IPFV-INF,,,,,,,,,,,,,,,itsari
3208,1374,710,,710,,pfv,,,,саргьаттахъуй,sar-hatː-aq-uj,PV-PV-R(hang.TR).PFV-INF,,,,,,,,,,,,,,,itsari
3209,1375,710,,710,,ipfv,aux,,,саргьаттихъуй,sar-hatː-iq-uj,PV-PV-R(hang.TR).IPFV-INF,,,,,,,,,,,,,,,itsari
3210,1376,711,,711,,ipfv,,,,ибхъанай,ibq-anaj,R(hang.INTR).IPFV-INF,,,,,,,,,,,,,,Ipfv. only,itsari
3211,1377,712,,712,,pfv,,,,гъячӀбаркьуй,ʁaˁčʼ-b-arqʼ-uj,R(IDEOPH)-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,,itsari
3212,1378,712,,712,,ipfv,aux,,,гъячӀбиркьуй,ʁaˁčʼ-b-irqʼ-uj,R(IDEOPH)-CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3213,1379,713,,713,,pfv,,,,эртӀуй,ertʼ-uj,R(pour.liquid).PFV-INF,,,,,,,,,,,,,,,itsari
3214,1380,713,,713,,ipfv,aux,,,ритӀуй,ritʼ-uj,R(pour.liquid).IPFV-INF,,,,,,,,,,,,,,,itsari
3215,1381,713,,713,,ipfv,aux,,,иртӀуй,irtʼ-uj,R(pour.liquid).IPFV-INF,,,,,,,,,,,,,,,itsari
3216,1382,714,,714,,pfv,,,,?,,,,,,,,,,,,,,,,,itsari
3217,1383,714,,714,,ipfv,aux,,,паскабикӀварай,pas-ka-b-ikʼʷ-araj,R(IDEOPH)-PV-CL3-R(LV.say).IPFV-INF,,,,,,,,,,,,,,,itsari
3218,1384,715,,715,,pfv,,,,паскабаркьуй,pas-ka-b-arqʼ-uj,R(IDEOPH)-PV-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,,itsari
3219,1385,715,,715,,ipfv,aux,,,паскабиркьуй,pas-ka-b-irqʼ-uj,R(IDEOPH)-PV-CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3220,1386,716,,716,,pfv,,,,бирцуй,b-irc-uj,CL3-R(wash).PFV-INF,,,,,,,,,,,,,,,itsari
3221,1387,716,,716,,ipfv,aux,,,бицуй,b-ic-uj,CL3-R(wash).IPFV-INF,,,,,,,,,,,,,,,itsari
3222,1388,717,,717,,pfv,,,,бирцуй,b-irc-uj,CL3-R(wash).PFV-INF,,,,,,,,,,,,,,,itsari
3223,1389,717,,717,,ipfv,aux,,,бицуй,b-ic-uj,CL3-R(wash).IPFV-INF,,,,,,,,,,,,,,,itsari
3224,1390,718,,718,,pfv,,,,хъвяршбаркьуй,qʷaˁrš-b-arqʼ-uj,R(IDEOPH)-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,,itsari
3225,1391,718,,718,,ipfv,aux,,,хъвяршбиркьуй,qʷaˁrš-b-irqʼ-uj,R(IDEOPH) CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3226,1392,719,,719,,sg,,,,бушшукала,bušːukala,R(broom),,,,,,,,,,,,,,,itsari
3227,1393,719,,719,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3228,1394,720,,720,,sg,,,,тӀен,tʼen,R(trough),,,,,,,,,,,,,,,itsari
3229,1395,720,,720,,pl,aux,,,тӀинби,tʼin-bi,R(trough)-PL,,,,,,,,,,,,,,,itsari
3230,1396,720,,720,,loc.ess,aux,,,тӀенаб,tʼena-b,R(trough)-CL3[ESS],,,,,,,,,,,,,,,itsari
3231,1397,721,,721,,pfv,,,,хъиссалабаркьуй,qisːa-la-b-arqʼ-uj,R(ST)-GEN-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,Cf. <i>qisːa </i>‘eye liquid’,itsari
3232,1398,721,,721,,ipfv,aux,,,хъиссалабиркьуй,qisːa-la-b-irqʼ-uj,R(ST)-GEN-CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3233,1399,722,,722,,pfv,,,,баркьуй,b-arqʼ-uj,CL3-R(do).PFV-INF,,"делать, строить","do, build",,,,,,,,,,,,itsari
3234,1400,722,,722,,ipfv,aux,,,биркьуй,b-irqʼ-uj,CL3-R(do).IPFV-INF,,,,,,,,,,,,,,,itsari
3235,1401,723,,723,,pfv,,,,мёллакабихьуй,muˁlla-ka-b-ix-uj,R(hole)-PV-CL3-R(LV.kill).PFV-INF,,,,,,,,,,,,,,,itsari
3236,1402,723,,723,,ipfv,aux,,,мёллакабирхьуй,muˁlla-ka-b-irx-uj,R(hole)-PV-CL3-R(LV.kill).IPFV-INF,,,,,,,,,,,,,,,itsari
3237,1403,724,,724,,sg,,,,гӀярхӀни,ʡaˁrħni,R(saw),,,,,,,,,,,,,,,itsari
3238,1404,724,,724,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3239,1405,725,,725,,pfv,,,,эрчуй,erč-uj,R(saw).PFV-INF,,,,,,,,,,,,,,,itsari
3240,1406,725,,725,,ipfv,aux,,,ручуй,ruč-uj,R(saw).IPFV-INF,,,,,,,,,,,,,,,itsari
3241,1407,726,,726,,sg,,,,кьёкь,qʼuˁqʼ,R(hammer),,,,,,,,,,,,,,,itsari
3242,1408,726,,726,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3243,1409,728,,728,,sg,,,,гъямул,ʁaˁmul,R(nail),,,,,,,,,,,,,,,itsari
3244,1410,728,,728,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3245,1411,729,,729,,sg,,,,пушш,pušː,R(forge),,,,,,,,,,,,,,,itsari
3246,1412,729,,729,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3247,1413,730,,730,,sg,,,,пушш,pušː,R(forge),,,,,,,,,,,,,,,itsari
3248,1414,730,,730,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3249,1415,731,,731,,sg,,,,къяцӀа,qːaˁcʼa,R(tongs),,,,,,,,,,,,,,,itsari
3250,1416,731,,731,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3251,1417,732,,732,,sg,,,,цӀадирхъ,cʼadirq,R(flint),,,,,,,,,,,,,,,itsari
3252,1418,732,,732,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3253,1419,733,,733,,sg,,opt,,,,,,,,,,,,,,,,,,,itsari
3254,1420,733,,733,,pl,aux,opt,,,,,,,,,,,,,,,,,,,itsari
3255,1421,734,,734,,sg,,,,гуцца,gucːa,R(anvil),,,,,,,,,,,,,,,itsari
3256,1422,734,,734,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3257,1423,735,,735,,pfv,,,,бубккабаркьуй,b-ubkːa-b-arqʼ-uj,CL3-sharp-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,,itsari
3258,1424,735,,735,,ipfv,aux,,,бубккабиркьуй,b-ubkːa-b-irqʼ-uj,CL3-sharp-CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3259,1425,736,,736,,sg,,,,умкъа,umqːa,R(whetstone),,,,,,,,,,,,,,,itsari
3260,1426,736,,736,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3261,1427,737,,737,,,,,,мургьи,murhi,R(gold),,,,,,,,,,,,,,,itsari
3262,1428,738,,738,,,,,,арц,arc,R(silver),,,,,,,,,,,,,,,itsari
3263,1429,739,,739,,,,,,мазгар,mazgar,R(copper),,,,,,,,,,,,,,,itsari
3264,1430,1133,,1133,,,,opt,,?,,,,,,,,,,,,,,,,,itsari
3265,1431,740,566,740,,,,,,мегь,meh,R(iron),,железо; замок,iron; lock,,,,,,,,,,,,itsari
3266,1432,741,,741,,,,,,гъургъашин,ʁurʁašin,R(lead),,,,,,,,,,,,,,,itsari
3267,1433,742,,742,,,,,,къалай,qːalaj,R(tin),,,,,,,,,,,,,,,itsari
3268,1434,743,,743,,,,,,гӀянчча,ʡaˁnčːa,R(clay),,,,,,,,,,,,,,,itsari
3269,1435,744,,744,,,,,,ссулехӀи,sːuleħi,R(glass),,,,,,,,,,,,,,,itsari
3270,1436,745,,745,,pfv,,,,гьабершуй,ha-b-erš-uj,PV-CL3-R(weave).PFV-INF,,,,,,,,,,,,,,,itsari
3271,1437,745,,745,,ipfv,aux,,,гьабушуй,ha-b-uš-uj,PV-CL3-R(weave).IPFV-INF,,,,,,,,,,,,,,,itsari
3272,1438,746,,746,,sg,,,,чӀапа,čʼapa,R(basket),,,,,,,,,,,,,,,itsari
3273,1439,746,,746,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3274,1440,747,,747,,sg,,,,ссандуг,sːandug,R(chest.box),,,,,,,,,,,,,,,itsari
3275,1441,747,,747,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3276,1442,748,,748,,sg,,,,тӀахьва,tʼaxʷa,R(waterskin),,,,,,,,,,,,,,,itsari
3277,1443,748,,748,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3278,1444,749,,749,,sg,,,,къап,qːap,R(sack),,,,,,,,,,,,,,,itsari
3279,1445,749,,749,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3280,1446,750,,750,,sg,,,,тӀамсс,tʼamsː,R(carpet),,,,,,,,,,,,,,,itsari
3281,1447,750,,750,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3282,1448,751,,751,,sg,,,,халича,χaliča,R(mat),,,,,,,,,,,,,,,itsari
3283,1449,751,,751,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3284,1450,752,,752,,pfv,,,,чибакуй,či-b-ak-uj,PV-CL3-R(smear).PFV-INF,,,,,,,,,,,,,,,itsari
3285,1451,752,,752,,ipfv,aux,,,чибикуй,či-b-ik-uj,PV-CL3-R(smear).IPFV-INF,,,,,,,,,,,,,,,itsari
3286,1452,753,,753,,ipfv,,,,гьакӀарбикӀварай,hakʼar-b-ikʼʷ-araj,R(ST)-CL3-R(LV.say).IPFV-INF,,,,,,,,,,,,,,,itsari
3287,1453,753,,753,,pfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3288,1454,754,,754,,ipfv,,,,гьакӀбаркьуй,hakʼ-b-arqʼ-uj,R(ST)-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,,itsari
3289,1455,754,,754,,pfv,aux,,,гьакӀбиркьуй,hakʼ-b-irqʼ-uj,R(ST)-CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3290,1456,755,,755,,ipfv,,,,луссабахьарай,lusːa-b-ax-araj,R(ST)-CL3-R(LV.go).IPFV-INF,,,,,,,,,,,,,,,itsari
3291,1457,755,,755,,pfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3292,1458,756,,756,,ipfv,,,,луссбаркьуй,lusː-b-arqʼ-uj,R(ST)-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,,itsari
3293,1459,756,,756,,pfv,aux,,,луссбиркьуй,lusː-b-irqʼ-uj,R(ST)-CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3294,1460,757,,757,,pfv,,,,гьабухъанай,ha-b-uq-anaj,PV-CL3-R(go).PFV-INF,,,,,,,,,,,,,,,itsari
3295,1461,757,,757,,ipfv,aux,,,гьабулхъанай,ha-b-ulq-anaj,PV-CL3-R(go).IPFV-INF,,,,,,,,,,,,,,,itsari
3296,1462,758,,758,,pfv,,,,кабикарай,ka-b-ik-araj,PV-CL3-R(fall).PFV-INF,,,,,,,,,,,,,,,itsari
3297,1463,758,,758,,ipfv,aux,,,кабиркарай,ka-b-irk-araj,PV-CL3-R(fall).IPFV-INF,,,,,,,,,,,,,,,itsari
3298,1464,759,,759,,pfv,,,,кӀатӀкабикӀварай,kʼatʼ-ka-b-ikʼʷ-araj,R(drop.of.water)-PV-CL3-R(LV.say).IPFV-INF,,,,,,,,,,,,,,,itsari
3299,1465,759,,759,,ipfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3300,1466,760,,760,,sg,,,,кӀатӀ,kʼatʼ,R(drop.of.water),,,,,,,,,,,,,,,itsari
3301,1467,760,,760,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3302,1468,761,,761,,pfv,,,,ихьуй,ix-uj,R(throw).PFV-INF,,,,,,,,,,,,,,,itsari
3303,1469,761,,761,,ipfv,aux,,,ирхьуй,irx-uj,R(throw).IPFV-INF,,,,,,,,,,,,,,,itsari
3304,1470,762,,762,,pfv,,,,буцуй,b-uc-uj,CL3-R(catch).PFV-INF,,,,,,,,,,,,,,,itsari
3305,1471,762,,762,,ipfv,aux,,,бурцуй,b-urc-uj,CL3-R(catch).IPFV-INF,,,,,,,,,,,,,,,itsari
3306,1472,763,,763,,ipfv,,,,гьакӀарбаркьуй,hakʼar-b-arqʼ-uj,R(ST)-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,Same stem as ROCK (OF PLANT),itsari
3307,1473,763,,763,,pfv,aux,,,гьакӀарбиркьуй,hakʼar-b-irqʼ-uj,R(ST)-CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3308,1474,764,,764,,ipfv,,,,ляхӀбикӀварай,laˁħ-b-ikʼʷ-araj,R(ST)-CL3-R(LV.say).IPFV-INF,,,,,,,,,,,,,,,itsari
3309,1475,764,,764,,pfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3310,1476,765,,765,,ipfv,,,,?,,,,,,,,,,,,,,,,,itsari
3311,1477,765,,765,,pfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3312,1478,766,,766,,ipfv,,,,гьин даркьуй,R(water) NPL-R(do).PFV-INF,,,,,,,,,,,,,,,,itsari
3313,1479,766,,766,,pfv,aux,,,гьин диркьуй,R(water) NPL-R(do).IPFV-INF,,,,,,,,,,,,,,,,itsari
3314,1480,767,,767,,ipfv,,,,гӀяхӀянай,ʡaˁħ-aˁnaj,R(fly).PFV-INF,,,,,,,,,,,,,,,itsari
3315,1481,767,,767,,pfv,aux,,,гӀялхӀянай,ʡaˁlħ-aˁnaj,R(fly).IPFV-INF,,,,,,,,,,,,,,,itsari
3316,1482,768,,768,,ipfv,,,,гьагьчикабикӀварай,hah-či-ka-b-ikʼʷ-araj,R(IDEOPH)-PV-PV-CL3-R(LV.say).IPFV-INF,,,,,,,,,,,,,,,itsari
3317,1483,768,,768,,pfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3318,1484,769,,769,,ipfv,,,,хъуссбахьарай,qusː-b-ax-araj,R(ST)-HPL-R(LV.go).IPFV-INF,,"ползти, скользить","crawl, slip",,,,,,,,,,,,itsari
3319,1485,769,,769,,pfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3320,1486,770,,770,,pfv,,,,кьукьчикабигарай,qʼuqʼ-či-ka-b-ig-araj,R(IDEOPH)-PV-PV-CL3-R(LV.sit).PFV-INF,,,,,,,,,,,,,,,itsari
3321,1487,770,,770,,ipfv,aux,,,кьукьчикабиргарай,qʼuqʼ-či-ka-b-irg-araj,R(IDEOPH)-PV-PV-CL3-R(LV.sit).IPFV-INF,,,,,,,,,,,,,,,itsari
3322,1488,771,,771,,ipfv,,,,хъуссбахьарай,qusː-b-ax-araj,R(ST)-HPL-R(LV.go).IPFV-INF,,"ползти, скользить","crawl, slip",,,,,,,,,,,,itsari
3323,1489,771,,771,,pfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3324,1490,772,,772,,pfv,,,,?,,,,,,,,,,,,,,,,,itsari
3325,1491,772,,772,,ipfv,aux,,,тӀяхӀгьабахьарай,tʼaˁħ-ha-b-ax-araj,R(IDEOPH)-PV-CL3-R(LV.go).IPFV-INF,,,,,,,,,,,,,,,itsari
3326,1492,773,,773,,ipfv,,,,булхъанай,b-ulq-anaj,PV-R(dance.V).IPFV-INF,,,,,,,,,,,,,,,itsari
3327,1493,773,,773,,pfv,aux,,,бухъанай,b-uq-anaj,PV-R(dance.V).PFV-INF,,,,,,,,,,,,,,,itsari
3328,1494,774,,774,,sg,,,,дулхъала,dulqala,R(dance.N),,,,,,,,,,,,,,,itsari
3329,1495,774,,774,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3330,1496,775,,775,,sg,,,,кканцц,kːancː,R(step),,,,,,,,,,,,,,,itsari
3331,1497,775,,775,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3332,1498,776,,776,,ipfv,,,,дуцӀбикӀварай,ducʼ-b-ikʼʷ-araj,R(IDEOPH)-CL3-R(LV.say).IPFV-INF,,,,,,,,,,,,,,,itsari
3333,1499,776,,776,,pfv,aux,,,?,,,,,,,,,,,,,,,,,itsari
3334,1500,777,,777,,ipfv,,,,бахьарай,b-ax-araj,CL3-R(go).IPFV-INF,,,,,,,,,,,,,,Pfv. stem suppletive,itsari
3335,1501,777,,777,,pfv,aux,,,бягӀянай,b-aˁʡ-aˁnaj,CL3-R(go).PFV-INF,,,,,,,,,,,,,,,itsari
3336,1502,778,,778,,pfv,,,,ттурабухъанай,tːura-b-uq-anaj,PV-CL3-R(go).PFV-INF,,,,,,,,,,,,,,,itsari
3337,1503,778,,778,,ipfv,aux,,,ттурабулхъанай,tːura-b-ulq-anaj,PV-CL3-R(go).IPFV-INF,,,,,,,,,,,,,,,itsari
3338,1504,779,,779,,pfv,,,,сабагъарай,sa-b-aʁ-araj,PV-CL3-R(reach).PFV-INF,,,,,,,,,,,,,,,itsari
3339,1505,779,,779,,ipfv,aux,,,сабиргъарай,sa-b-irʁ-araj,PV-CL3-R(reach).IPFV-INF,,,,,,,,,,,,,,,itsari
3340,1506,780,,780,,pfv,,,,чарбигьарай,čar-b-ih-araj,PV-CL3-R(become).PFV-INF,,,,,,,,,,,,,,,itsari
3341,1507,780,,780,,ipfv,aux,,,чарбирарай,čar-b-ir-araj,PV-CL3-R(become).IPFV-INF,,,,,,,,,,,,,,,itsari
3342,1508,781,,781,,pfv,,,,агарай,ag-araj,R(go.away).PFV-INF,,,,,,,,,,,,,,,itsari
3343,1509,781,,781,,ipfv,aux,,,аргарай,arg-araj,R(go.away).IPFV-INF,,,,,,,,,,,,,,,itsari
3344,1510,782,,782,,pfv,,,,битахъарай,b-it-aq-araj,CL3-PV-R(disappear).PFV-INF,,,,,,,,,,,,,,,itsari
3345,1511,782,,782,,ipfv,aux,,,битихъарай,b-it-iq-araj,CL3-PV-R(disappear).IPFV-INF,,,,,,,,,,,,,,,itsari
3346,1512,783,,783,,pfv,,,,сарбухъанай,sar-b-uq-anaj,PV-CL3-R(go).PFV-INF,,,,,,,,,,,,,,,itsari
3347,1513,783,,783,,ipfv,aux,,,сарбулхъанай,sar-b-ulq-anaj,PV-CL3-R(go).IPFV-INF,,,,,,,,,,,,,,,itsari
3348,1514,784,,784,,pfv,,,,беегъарай,b-eːʁ-araj,CL3-PV:R(reach).PFV-INF,,,,,,,,,,,,,,,itsari
3349,1515,784,,784,,ipfv,aux,,,беергъарай,b-eːrʁ-araj,CL3-PV:R(reach).IPFV-INF,,,,,,,,,,,,,,,itsari
3350,1516,785,,785,,pfv,,,,кквибягӀянай,kːʷi-b-aˁʡ-aˁnaj,PV-CL3-R(go).PFV-INF,,,,,,,,,,,,,,,itsari
3351,1517,785,,785,,ipfv,aux,,,кквибахьарай,kːʷi-b-ax-anaj,PV-CL3-R(go).IPFV-INF,,,,,,,,,,,,,,,itsari
3352,1518,786,,786,,ipfv,,,,бикъуй,b-iqː-uj,CL3-R(carry).IPFV-INF,,,,,,,,,,,,,,,itsari
3353,1519,786,,786,,pfv,aux,,,букъуй,b-uqː-uj,CL3-R(carry).PFV-INF,,,,,,,,,,,,,,,itsari
3354,1520,787,,787,,pfv,,,,батагъуй,b-at-aʁ-uj,CL3-R(ST)-R(send).PFV-INF,,,,,,,,,,,,,,,itsari
3355,1521,787,,787,,ipfv,aux,,,батургъуй,b-at-urʁ-uj,CL3-R(ST)-R(send).IPFV-INF,,,,,,,,,,,,,,,itsari
3356,1522,788,,788,,ipfv,,,,сагубяхъуй,sa-gu-b-aˁq-uˁj,PV-PV-CL3-R(LV.hit).PFV-INF,,,,,,,,,,,,,,,itsari
3357,1523,788,,788,,pfv,aux,,,сагубёрхъёй,sa-gu-b-uˁrq-uˁj,PV-PV-CL3-R(LV.hit).IPFV-INF,,,,,,,,,,,,,,,itsari
3358,1524,789,,789,,pfv,,,,мярттабигарай,maˁrtːa-b-ig-araj,R(mounted)-CL3-R(sit).PFV-INF,,,,,,,,,,,,,,,itsari
3359,1525,789,,789,,ipfv,aux,,,мярттабиргарай,maˁrtːa-b-irg-araj,R(mounted)-CL3-R(sit).IPFV-INF,,,,,,,,,,,,,,,itsari
3360,1526,790,,790,,pfv,,,,къурттбаркьуй,qːurtː-b-arqʼ-uj,R(IDEOPH)-CL3-R(LV.do).PFV-INF,,,,,,,,,,,,,,,itsari
3361,1527,790,,790,,ipfv,aux,,,къурттбиркьуй,qːurtː-b-irqʼ-uj,R(IDEOPH)-CL3-R(LV.do).IPFV-INF,,,,,,,,,,,,,,,itsari
3362,1528,791,,791,,pfv,,,,учибикарай,uči-b-ik-araj,R(ST)-CL3-R(LV.fall).PFV-INF,,,,,,,,,,,,,,,itsari
3363,1529,791,,791,,ipfv,aux,,,учибиркарай,uči-b-irk-araj,R(ST)-CL3-R(LV.fall).IPFV-INF,,,,,,,,,,,,,,,itsari
3364,1530,792,,792,,sg,,,,хьхьун,xːun,R(road),,,,,,,,,,,,,,,itsari
3365,1531,792,,792,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3366,1532,793,,793,,sg,,,,ччем,čːem,R(bridge),,,,,,,,,,,,,,,itsari
3367,1533,793,,793,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3368,1534,794,,794,,sg,,,,ппарагъум,pːaraʁum,R(carriage),,,,,,,,,,,,,,,itsari
3369,1535,794,,794,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3370,1536,795,,795,,sg,,,,гъял,ʁaˁl,R(sledge),,,,,,,,,,,,,,,itsari
3371,1537,795,,795,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3372,1538,796,,796,,sg,,,,гӀёла,ʡuˁla,R(wheel),,,,,,,,,,,,,,,itsari
3373,1539,796,,796,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3374,1540,797,,797,,sg,,,,аржи,arži,R(axle),,,,,,,,,,,,,,,itsari
3375,1541,797,,797,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3376,1542,798,,798,,sg,,,,дукӀ,dukʼ,R(yoke),,,,,,,,,,,,,,,itsari
3377,1543,798,,798,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3378,1544,799,,799,,sg,,,,махх,maχː,R(burden),,,,,,,,,,,,,,,itsari
3379,1545,799,,799,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3380,1546,800,,800,,sg,,,,дихх,diχː,R(pack.saddle),,,,,,,,,,,,,,,itsari
3381,1547,800,,800,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3382,1548,801,,801,,sg,,,,квагьи,kʷahi,R(armful),,,,,,,,,,,,,,,itsari
3383,1549,801,,801,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3384,1550,802,,802,,sg,,,,жили,žili,R(saddle),,,,,,,,,,,,,,,itsari
3385,1551,802,,802,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3386,1552,803,,803,,sg,,,,урхьхьур,urxːur,R(bridle),,,,,,,,,,,,,,,itsari
3387,1553,803,,803,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3388,1554,804,,804,,sg,,,,ирчмекк,irčmekː,R(whip),,,,,,,,,,,,,,,itsari
3389,1555,804,,804,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3390,1556,805,,805,,sg,,,,узанг,uzang,R(stirrup),,,,,,,,,,,,,,,itsari
3391,1557,805,,805,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3392,1558,806,,806,,sg,,,,лутӀи,lutʼi,R(horseshoe),,,,,,,,,,,,,,,itsari
3393,1559,806,,806,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
3394,1560,807,,807,,sg,,,,кками,kːami,R(ship),,,,,,,,,,,,,,,itsari
3395,1561,807,,807,,pl,aux,,,?,,,,,,,,,,,,,,,,,itsari
